#Chr 	 Coordinate 	 Replication Timing
10	69700000	0.537193362
10	69900000	0.537193362
10	70100000	0.537193362
10	70300000	0.512842713
10	70500000	0.512842713
10	70700000	0.440873016
10	70900000	0.305555556
10	71100000	0.11010101
10	71300000	0.162481962
10	71500000	0.371067821
10	71700000	0.507647908
10	71900000	0.76038961
10	72100000	0.822258297
10	72300000	0.861652237
10	72500000	0.861652237
10	72700000	0.861652237
10	72900000	0.861652237
10	73100000	0.871753247
10	73300000	0.871753247
10	73500000	0.871753247
10	73700000	0.861652237
10	73900000	0.861652237
10	74100000	0.861652237
10	74300000	0.861652237
10	74500000	0.861652237
10	74700000	0.846500722
10	74900000	0.836399711
10	75100000	0.768217893
10	75300000	0.686291486
10	75500000	0.348809524
10	75700000	0.245165945
10	75900000	0.090909091
10	76100000	0.090909091
10	76300000	0.090909091
10	76500000	0.090909091
10	76700000	0.151515152
10	76900000	0.21010101
10	77100000	0.258694084
10	77300000	0.304148629
10	77500000	0.294047619
10	77700000	0.294047619
10	77900000	0.294047619
10	78100000	0.294047619
10	78300000	0.294047619
10	78500000	0.248593074
10	78700000	0.248593074
10	78900000	0.248593074
10	79100000	0.248593074
10	79300000	0.248593074
10	79500000	0.248593074
10	79700000	0.248593074
10	79900000	0.248593074
10	80100000	0.233441558
10	80300000	0.233441558
10	80500000	0.210209235
10	80700000	0.166919192
10	80900000	0.141666667
10	81100000	0
10	81300000	0
10	81500000	0
10	81700000	0
10	81900000	0
10	82100000	0
10	82300000	0
10	82500000	0
10	82700000	0
10	82900000	0
10	83100000	0
10	83300000	0
10	83500000	0
10	83700000	0
10	83900000	0
10	84100000	0.058441558
10	84300000	0.077633478
10	84500000	0.215512266
10	84700000	0.077633478
10	84900000	0.045454545
10	85100000	0
10	85300000	0
10	85500000	0
10	85700000	0.090909091
10	85900000	0.090909091
10	86100000	0.121212121
10	86300000	0.314357864
10	86500000	0.556962482
10	86700000	0.801406926
10	86900000	0.887518038
10	87100000	0.853427128
10	87300000	0.853427128
10	87500000	0.853427128
10	87700000	0.853427128
10	87900000	0.843326118
10	88100000	0.800901876
10	88300000	0.581601732
10	88500000	0.558116883
10	88700000	0.641919192
10	88900000	0.73989899
10	89100000	0.820959596
10	89300000	0.820959596
10	89500000	0.911868687
10	89700000	0.71489899
10	89900000	0.699747475
10	90100000	0.344408369
10	90300000	0.284704185
10	90500000	0.408658009
10	90700000	0.725
10	90900000	0.890909091
10	91100000	0.890909091
10	91300000	0.845454545
10	91500000	0.845454545
10	91700000	0.76969697
10	91900000	0.76969697
10	92100000	0.76969697
10	92300000	0.860606061
10	92500000	0.906060606
10	92700000	0.906060606
10	92900000	0.906060606
10	93100000	0.906060606
10	93300000	0.906060606
10	93500000	0.906060606
10	93700000	0.906060606
10	93900000	0.906060606
10	94100000	0.815151515
10	94300000	0.815151515
10	94500000	0.815151515
10	94700000	0.803787879
10	94900000	0.803787879
10	95100000	0.89469697
10	95300000	0.849242424
10	95500000	0.707972583
10	95700000	0.432756133
10	95900000	0.314105339
10	96100000	0.129148629
10	96300000	0.103896104
10	96500000	0.138239538
10	96700000	0.185569986
10	96900000	0.215873016
10	97100000	0.212085137
10	97300000	0.212085137
10	97500000	0.212085137
10	97700000	0.239357864
10	97900000	0.262445887
10	98100000	0.294264069
10	98300000	0.294264069
10	98500000	0.323304473
10	98700000	0.271536797
10	98900000	0.271536797
10	99100000	0.361183261
10	99300000	0.448160173
10	99500000	0.655952381
10	99700000	0.610497835
10	99900000	0.610497835
10	100100000	0.600396825
10	100300000	0.600396825
10	100500000	0.600396825
10	100700000	0.600396825
10	100900000	0.577308802
10	101100000	0.562157287
10	101300000	0.562157287
10	101500000	0.562157287
10	101700000	0.552056277
10	101900000	0.563419913
10	102100000	0.563419913
10	102300000	0.502813853
10	102500000	0.445995671
10	102700000	0.445995671
10	102900000	0.445995671
10	103100000	0.445995671
10	103300000	0.445995671
10	103500000	0.407756133
10	103700000	0.411544012
10	103900000	0.422907648
10	104100000	0.420021645
10	104300000	0.273051948
10	104500000	0.195526696
10	104700000	0.116883117
10	104900000	0
10	105100000	0
10	105300000	0
10	105500000	0
10	105700000	0
10	105900000	0
10	106100000	0
10	106300000	0
10	106500000	0
10	106700000	0
10	106900000	0
10	107100000	0
10	107300000	0
10	107500000	0
10	107700000	0
10	107900000	0
10	108100000	0
10	108300000	0
10	108500000	0
10	108700000	0
10	108900000	0
10	109100000	0
10	109300000	0
10	109500000	0
10	109700000	0.175757576
10	109900000	0.4745671
10	110100000	0.616233766
10	110300000	0.722294372
10	110500000	0.722294372
10	110700000	0.573556999
10	110900000	0.378138528
10	111100000	0.20530303
10	111300000	0.054545455
10	111500000	0.045454545
10	111700000	0
10	111900000	0.012987013
10	112100000	0.058441558
10	112300000	0.08495671
10	112500000	0.12536075
10	112700000	0.295165945
10	112900000	0.55966811
10	113100000	0.339213564
10	113300000	0.16031746
10	113500000	0.068542569
10	113700000	0.119191919
10	113900000	0.119191919
10	114100000	0.322907648
10	114300000	0.434271284
10	114500000	0.739430014
10	114700000	0.798520924
10	114900000	0.807611833
10	115100000	0.807611833
10	115300000	0.762157287
10	115500000	0.696897547
10	115700000	0.522294372
10	115900000	0.526190476
10	116100000	0.541341991
10	116300000	0.537554113
10	116500000	0.451443001
10	116700000	0.380880231
10	116900000	0.186940837
10	117100000	0.113997114
10	117300000	0.075757576
10	117500000	0.075757576
10	117700000	0
10	117900000	0
10	118100000	0.045454545
10	118300000	0.187590188
10	118500000	0.399458874
10	118700000	0.524531025
10	118900000	0.708874459
10	119100000	0.724025974
10	119300000	0.705844156
10	119500000	0.818217893
10	119700000	0.846500722
10	119900000	0.846500722
10	120100000	0.846500722
10	120300000	0.846500722
10	120500000	0.846500722
10	120700000	0.755988456
10	120900000	0.50007215
10	121100000	0.012987013
10	121300000	0.090909091
10	121500000	0.134199134
10	121700000	0.236075036
10	121900000	0.387337662
10	122100000	0.367893218
10	122300000	0.321176046
10	122500000	0.321176046
10	122700000	0.390620491
10	122900000	0.280519481
10	123100000	0.237229437
10	123300000	0.128138528
10	123500000	0
10	123700000	0
10	123900000	0
10	124100000	0
10	124300000	0.018181818
10	124500000	0.109090909
10	124700000	0.212229437
10	124900000	0.192027417
10	125100000	0.163744589
10	125300000	0.24541847
10	125500000	0.441378066
10	125700000	0.556240981
10	125900000	0.571392496
10	126100000	0.589574315
10	126300000	0.637301587
10	126500000	0.580735931
10	126700000	0.441847042
10	126900000	0.280266955
10	127100000	0.069949495
10	127300000	0.011363636
10	127500000	0.045454545
10	127700000	0
10	127900000	0
10	128100000	0
10	128300000	0
10	128500000	0
10	128700000	0
10	128900000	0
10	129100000	0
10	129300000	0
10	129500000	0
10	129700000	0
10	129900000	0
10	130100000	0
10	130300000	0
10	130500000	0.01010101
10	130700000	0
10	130900000	0
10	131100000	0
10	131300000	0
10	131500000	0
10	131700000	0
10	131900000	0
10	132100000	0
10	132300000	0
10	132500000	0
10	132700000	0.945454545
10	132900000	0.921103896
10	133100000	0.934090909
10	133300000	0.934090909
10	133500000	0.934090909
11	100000	0.799386724
11	300000	0.799386724
11	500000	0.799386724
11	700000	0.799386724
11	900000	0.809487734
11	1100000	0.819588745
11	1300000	0.819588745
11	1500000	0.819588745
11	1700000	0.819588745
11	1900000	0.819588745
11	2100000	0.819588745
11	2300000	0.79004329
11	2500000	0.79004329
11	2700000	0.79004329
11	2900000	0.79004329
11	3100000	0.799134199
11	3300000	0.708225108
11	3500000	0.708225108
11	3700000	0.708225108
11	3900000	0.708225108
11	4100000	0.670851371
11	4300000	0.670851371
11	4500000	0.648773449
11	4700000	0.635786436
11	4900000	0.635786436
11	5100000	0.635786436
11	5300000	0.645887446
11	5500000	0.654978355
11	5700000	0.657251082
11	5900000	0.635786436
11	6100000	0.660137085
11	6300000	0.669227994
11	6500000	0.707611833
11	6700000	0.803571429
11	6900000	0.684379509
11	7100000	0.662301587
11	7300000	0.592496392
11	7500000	0.592496392
11	7700000	0.605483405
11	7900000	0.670995671
11	8100000	0.71453824
11	8300000	0.727525253
11	8500000	0.913888889
11	8700000	0.967171717
11	8900000	1
11	9100000	1
11	9300000	1
11	9500000	1
11	9700000	1
11	9900000	1
11	10100000	1
11	10300000	1
11	10500000	1
11	10700000	1
11	10900000	1
11	11100000	0.954545455
11	11300000	0.557900433
11	11500000	0.765656566
11	11700000	1
11	11900000	1
11	12100000	1
11	12300000	1
11	12500000	1
11	12700000	1
11	12900000	1
11	13100000	1
11	13300000	0.990909091
11	13500000	0.970454545
11	13700000	0.979545455
11	13900000	0.923232323
11	14100000	0.94520202
11	14300000	0.960353535
11	14500000	0.930050505
11	14700000	0.864141414
11	14900000	0.712806638
11	15100000	0.647799423
11	15300000	0.363708514
11	15500000	0.081673882
11	15700000	0.04040404
11	15900000	0.04040404
11	16100000	0.068686869
11	16300000	0.152020202
11	16500000	0.410966811
11	16700000	0.569516595
11	16900000	0.640728716
11	17100000	0.788888889
11	17300000	0.908080808
11	17500000	0.870707071
11	17700000	0.926262626
11	17900000	0.945454545
11	18100000	1
11	18300000	1
11	18500000	0.988636364
11	18700000	0.9
11	18900000	0.9
11	19100000	0.909090909
11	19300000	1
11	19500000	1
11	19700000	0.988636364
11	19900000	0.988636364
11	20100000	0.613131313
11	20300000	0.416089466
11	20500000	0.143542569
11	20700000	0.052633478
11	20900000	0
11	21100000	0
11	21300000	0
11	21500000	0
11	21700000	0
11	21900000	0
11	22100000	0
11	22300000	0
11	22500000	0
11	22700000	0
11	22900000	0.011363636
11	23100000	0.011363636
11	23300000	0.032828283
11	23500000	0.031565657
11	23700000	0.035606061
11	23900000	0.056818182
11	24100000	0.029545455
11	24300000	0.048484848
11	24500000	0.048484848
11	24700000	0.018181818
11	24900000	0.018181818
11	25100000	0.018181818
11	25300000	0.018181818
11	25500000	0
11	25700000	0
11	25900000	0
11	26100000	0
11	26300000	0
11	26500000	0
11	26700000	0
11	26900000	0.269949495
11	27100000	0.73044733
11	27300000	0.943181818
11	27500000	0.943181818
11	27700000	1
11	27900000	1
11	28100000	1
11	28300000	0.990909091
11	28500000	1
11	28700000	0.954545455
11	28900000	0.896969697
11	29100000	0.840909091
11	29300000	0.788419913
11	29500000	0.526839827
11	29700000	0.262842713
11	29900000	0.011363636
11	30100000	0
11	30300000	0
11	30500000	0
11	30700000	0
11	30900000	0
11	31100000	0
11	31300000	0.009090909
11	31500000	0.032178932
11	31700000	0.199098124
11	31900000	0.363203463
11	32100000	0.516053391
11	32300000	0.422907648
11	32500000	0.538564214
11	32700000	0.645743146
11	32900000	0.822366522
11	33100000	0.96969697
11	33300000	0.96969697
11	33500000	1
11	33700000	1
11	33900000	1
11	34100000	1
11	34300000	1
11	34500000	1
11	34700000	1
11	34900000	1
11	35100000	1
11	35300000	1
11	35500000	1
11	35700000	1
11	35900000	1
11	36100000	0.981818182
11	36300000	0.952525253
11	36500000	0.72492785
11	36700000	0.358513709
11	36900000	0.170562771
11	37100000	0.063636364
11	37300000	0.063636364
11	37500000	0.063636364
11	37700000	0.063636364
11	37900000	0.063636364
11	38100000	0.063636364
11	38300000	0.075
11	38500000	0.075
11	38700000	0.056818182
11	38900000	0.056818182
11	39100000	0.056818182
11	39300000	0.079906205
11	39500000	0.068542569
11	39700000	0.068542569
11	39900000	0.055555556
11	40100000	0.045454545
11	40300000	0.045454545
11	40500000	0.045454545
11	40700000	0.045454545
11	40900000	0.045454545
11	41100000	0.045454545
11	41300000	0.045454545
11	41500000	0.045454545
11	41700000	0.045454545
11	41900000	0.045454545
11	42100000	0.045454545
11	42300000	0.045454545
11	42500000	0.045454545
11	42700000	0.045454545
11	42900000	0.08510101
11	43100000	0.351731602
11	43300000	0.38517316
11	43500000	0.453318903
11	43700000	0.543470418
11	43900000	0.540548341
11	44100000	0.527561328
11	44300000	0.439935065
11	44500000	0.411796537
11	44700000	0.393614719
11	44900000	0.363311688
11	45100000	0.371392496
11	45300000	0.395634921
11	45500000	0.399531025
11	45700000	0.585137085
11	45900000	0.828174603
11	46100000	0.98989899
11	46300000	1
11	46500000	1
11	46700000	1
11	46900000	1
11	47100000	1
11	47300000	1
11	47500000	1
11	47700000	1
11	47900000	1
11	48100000	0.987012987
11	48300000	0.854437229
11	48500000	0.675925926
11	48700000	0.323809524
11	48900000	0.1375
11	49100000	0.1375
11	49300000	0.1375
11	49500000	0.1375
11	49700000	0.1375
11	49900000	0.074747475
11	50100000	0
11	50300000	0
11	50500000	0
11	50700000	0
11	50900000	0
11	51100000	0
11	51300000	0
11	51500000	0
11	51700000	0
11	51900000	0
11	52100000	0
11	52300000	0
11	52500000	0
11	52700000	0
11	52900000	0
11	53100000	0
11	53300000	0
11	53500000	0
11	53700000	0
11	53900000	0
11	54100000	0
11	54300000	0
11	54500000	0
11	54700000	0
11	54900000	0
11	55100000	0
11	55300000	0
11	55500000	0
11	55700000	0
11	55900000	0
11	56100000	0
11	56300000	0.01010101
11	56500000	0.01010101
11	56700000	0.01010101
11	56900000	0.098845599
11	57100000	0.236940837
11	57300000	0.520743146
11	57500000	0.715692641
11	57700000	0.806601732
11	57900000	0.739430014
11	58100000	0.460678211
11	58300000	0.409163059
11	58500000	0.397799423
11	58700000	0.407900433
11	58900000	0.51017316
11	59100000	0.529365079
11	59300000	0.614321789
11	59500000	0.837518038
11	59700000	0.870851371
11	59900000	0.684992785
11	60100000	0.583874459
11	60300000	0.564935065
11	60500000	0.6751443
11	60700000	0.693578644
11	60900000	0.702669553
11	61100000	0.748124098
11	61300000	0.758225108
11	61500000	0.758225108
11	61700000	0.758225108
11	61900000	0.877272727
11	62100000	0.960606061
11	62300000	0.96969697
11	62500000	1
11	62700000	0.954545455
11	62900000	1
11	63100000	1
11	63300000	1
11	63500000	0.98989899
11	63700000	0.98989899
11	63900000	0.98989899
11	64100000	0.98989899
11	64300000	0.98989899
11	64500000	0.98989899
11	64700000	0.98989899
11	64900000	0.98989899
11	65100000	0.98989899
11	65300000	0.98989899
11	65500000	0.98989899
11	65700000	0.98989899
11	65900000	0.98989899
11	66100000	0.98989899
11	66300000	0.98989899
11	66500000	0.98989899
11	66700000	0.98989899
11	66900000	0.98989899
11	67100000	0.98989899
11	67300000	0.98989899
11	67500000	0.98989899
11	67700000	0.98989899
11	67900000	0.98989899
11	68100000	0.98989899
11	68300000	0.971717172
11	68500000	0.971717172
11	68700000	0.962626263
11	68900000	0.952525253
11	69100000	0.952525253
11	69300000	0.952525253
11	69500000	0.907070707
11	69700000	0.895707071
11	69900000	0.780555556
11	70100000	0.780555556
11	70300000	0.780555556
11	70500000	0.715909091
11	70700000	0.700757576
11	70900000	0.687770563
11	71100000	0.696861472
11	71300000	0.696861472
11	71500000	0.73030303
11	71700000	0.787012987
11	71900000	0.926262626
11	72100000	0.971717172
11	72300000	1
11	72500000	1
11	72700000	1
11	72900000	1
11	73100000	1
11	73300000	1
11	73500000	1
11	73700000	1
11	73900000	1
11	74100000	1
11	74300000	1
11	74500000	1
11	74700000	1
11	74900000	1
11	75100000	1
11	75300000	1
11	75500000	1
11	75700000	1
11	75900000	1
11	76100000	1
11	76300000	0.954545455
11	76500000	0.954545455
11	76700000	0.954545455
11	76900000	0.954545455
11	77100000	1
11	77300000	1
11	77500000	1
11	77700000	1
11	77900000	1
11	78100000	1
11	78300000	0.979545455
11	78500000	0.979545455
11	78700000	0.576046176
11	78900000	0.273556999
11	79100000	0.196933622
11	79300000	0.195310245
11	79500000	0.182323232
11	79700000	0.112373737
11	79900000	0
11	80100000	0
11	80300000	0
11	80500000	0
11	80700000	0
11	80900000	0
11	81100000	0
11	81300000	0
11	81500000	0.012987013
11	81700000	0.012987013
11	81900000	0.012987013
11	82100000	0.012987013
11	82300000	0.022077922
11	82500000	0.022077922
11	82700000	0.309776335
11	82900000	0.858225108
11	83100000	0.827922078
11	83300000	0.451948052
11	83500000	0.074458874
11	83700000	0.056277056
11	83900000	0.025974026
11	84100000	0.025974026
11	84300000	0.025974026
11	84500000	0.025974026
11	84700000	0.055266955
11	84900000	0.085569986
11	85100000	0.132034632
11	85300000	0.218759019
11	85500000	0.498124098
11	85700000	0.786002886
11	85900000	0.854545455
11	86100000	1
11	86300000	1
11	86500000	1
11	86700000	1
11	86900000	1
11	87100000	0.977272727
11	87300000	0.931818182
11	87500000	0.897474747
11	87700000	0.646103896
11	87900000	0.649134199
11	88100000	0.69040404
11	88300000	0.806818182
11	88500000	0.793831169
11	88700000	0.584126984
